GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Barometric pressure (from vehicle)(psi),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine Load(%),Engine RPM(rpm),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Throttle Position(Manifold)(%),Timing Advance(°),Voltage (Control Module)(V)
Fri Jul 24 18:50:18 GMT+05:00 2026,24-Jul-2026 18:50:18.601,74.31589954,31.60954437,25.979999542236328,3.9772939682006836,171.278564453125,268.0,-0.61645091,3.51445818,9.79172897,0.08134276,37.64706039,14.06866059,5.49019623,0,88,76.47058868,1848,-,-3.125,-,-3.125,39,12.32820773,14.57999992,-,0.63,14.50980377,22.35294151,24,11.97500038
Fri Jul 24 18:50:19 GMT+05:00 2026,24-Jul-2026 18:50:19.602,74.31563389,31.60953747,25.68000030517578,3.8951473236083984,170.705322265625,268.29998779296875,-0.948156,3.81625295,9.74147987,0.08986634,37.64706039,14.06866059,5.49019623,0,88,76.07843018,1865,-,-3.125,-,-3.125,39,12.18316999,14.47999954,-,0.63,14.50980377,22.35294151,24,11.97500038
Fri Jul 24 18:50:20 GMT+05:00 2026,24-Jul-2026 18:50:20.601,74.31535444,31.60952957,25.8700008392334,4.52280855178833,170.45782470703125,268.3999938964844,-0.69541407,3.45822692,9.32632542,0.03542429,37.64706039,14.06866059,5.49019623,0,88,76.07843018,1865,-,-3.125,-,-3.125,39,12.18316999,14.47999954,-,0.63499999,14.50980377,23.52941132,23,11.94999981
Fri Jul 24 18:50:21 GMT+05:00 2026,24-Jul-2026 18:50:21.601,74.31508833,31.60952813,25.809999465942383,4.174658298492432,169.99505615234375,269.0,-0.57098728,3.49531579,10.16291618,0.11607915,38.4313736,14.06866059,6.27450991,0,88,76.07843018,1865,-,-3.125,-,-3.125,39,12.18316999,14.47999954,-,0.63499999,16.07843208,23.52941132,23,11.94999981
Fri Jul 24 18:50:22 GMT+05:00 2026,24-Jul-2026 18:50:22.601,74.31481514,31.60952102,25.829999923706055,4.694520473480225,169.7012939453125,269.3999938964844,-0.75284183,3.23689079,9.40289593,0.03560525,38.4313736,14.06866059,6.27450991,0,88,80.39215851,1861,-,-3.125,-,-3.125,39,12.47324547,15.15999985,-,0.63499999,16.07843208,23.52941132,23,11.94999981
Fri Jul 24 18:50:23 GMT+05:00 2026,24-Jul-2026 18:50:23.602,74.31453062,31.60951755,25.8700008392334,4.274158477783203,169.3079833984375,269.29998779296875,-0.58414781,3.61256409,9.61585712,0.06779319,38.4313736,14.06866059,6.27450991,0,88,80.39215851,1861,-,-3.125,-,-3.125,39,12.47324547,15.15999985,-,0.63499999,16.07843208,23.13725471,23.5,12.02499962
Fri Jul 24 18:50:24 GMT+05:00 2026,24-Jul-2026 18:50:24.602,74.31426553,31.60951623,26.020000457763672,4.40523624420166,169.6322021484375,269.79998779296875,-0.26081768,3.27158666,8.69043255,-0.03405756,38.4313736,14.06866059,6.27450991,2.34375,88,80.39215851,1861,-,-3.125,-,-3.125,39,12.47324547,15.15999985,-,0.63499999,12.54901981,23.13725471,23.5,12.02499962
Fri Jul 24 18:50:25 GMT+05:00 2026,24-Jul-2026 18:50:25.602,74.31399578,31.60951643,26.079999923706055,4.724599838256836,169.486328125,270.5,-0.09332009,3.45583415,9.05204773,0.00674105,35.68627548,14.06866059,6.27450991,2.34375,88,80.39215851,1866,-,-3.125,-,-3.125,39,10.44271714,12.27999973,-,0.63499999,12.54901981,23.13725471,23.5,12.02499962
Fri Jul 24 18:50:26 GMT+05:00 2026,24-Jul-2026 18:50:26.602,74.31373776,31.60952079,25.68000030517578,5.0405802726745605,169.9354248046875,271.29998779296875,-1.10010016,2.81066918,9.43041325,0.02834302,35.68627548,14.06866059,6.27450991,2.34375,88,46.66666794,1866,-,-7.03125,-,-3.125,39,10.44271714,12.27999973,-,0.63499999,12.54901981,23.13725471,23.5,12.02499962
Fri Jul 24 18:50:27 GMT+05:00 2026,24-Jul-2026 18:50:27.602,74.3134595,31.60953577,25.649999618530273,4.507433891296387,169.35205078125,271.8999938964844,-0.42382872,3.36729956,9.99063301,0.09457129,35.68627548,14.06866059,6.27450991,2.34375,88,46.66666794,1866,-,-7.03125,-,-3.125,39,10.44271714,12.27999973,-,0.63499999,12.54901981,23.13725471,23.5,12.02499962
Fri Jul 24 18:50:28 GMT+05:00 2026,24-Jul-2026 18:50:28.602,74.31319463,31.60955193,25.40999984741211,4.496096134185791,168.97802734375,272.1000061035156,-0.67268229,2.88245392,8.99581718,-0.01563233,35.68627548,14.06866059,6.27450991,2.34375,88,46.66666794,1866,-,-7.03125,-,-3.125,39,10.44271714,12.27999973,-,0.63499999,12.54901981,23.13725471,23.5,12.02499962
Fri Jul 24 18:50:29 GMT+05:00 2026,24-Jul-2026 18:50:29.602,74.31294545,31.60956396,24.6200008392334,4.120944023132324,167.7005615234375,272.1000061035156,-0.70618176,2.77597332,8.01775074,-0.11310506,35.68627548,14.06866059,6.27450991,2.34375,88,46.66666794,1866,-,-7.03125,-,-3.125,39,10.44271714,12.27999973,-,0.63499999,12.54901981,23.13725471,23.5,12.02499962
Fri Jul 24 18:50:30 GMT+05:00 2026,24-Jul-2026 18:50:30.602,74.31268293,31.60957071,24.559999465942383,4.04325008392334,168.18768310546875,272.29998779296875,-0.82582289,3.28833652,9.28804016,0.02690095,35.68627548,14.06866059,0,2.34375,88,46.66666794,1866,-,-7.03125,-,-3.125,39,10.44271714,12.27999973,-,0.63499999,12.54901981,23.13725471,23.5,12.22500038
Fri Jul 24 18:50:31 GMT+05:00 2026,24-Jul-2026 18:50:31.601,74.31245619,31.60957357,24.0,3.871352195739746,166.41497802734375,272.20001220703125,-0.63559353,3.04516602,8.74815941,-0.03453839,31.37254906,14.06866059,0,2.34375,88,46.66666794,1866,-,0,-,-3.125,39,2.90075476,12.27999973,-,0.63499999,3.52941179,23.13725471,23.5,12.22500038
Fri Jul 24 18:50:32 GMT+05:00 2026,24-Jul-2026 18:50:32.601,74.31219202,31.60957822,24.06999969482422,4.133458137512207,167.921875,272.3999938964844,-1.01874423,3.08853579,9.37657452,0.03067857,31.37254906,14.06866059,100,-19.53125,88,46.66666794,1866,-,0,-,-3.125,39,2.90075476,12.27999973,-,0.63499999,3.52941179,23.13725471,-12.5,12.72500038
Fri Jul 24 18:50:33 GMT+05:00 2026,24-Jul-2026 18:50:33.601,74.31195252,31.60958098,23.40999984741211,4.286890506744385,168.25115966796875,272.5,-0.58295143,3.12083888,9.88056278,0.07691044,31.37254906,14.06866059,100,-19.53125,88,20,1657,-,0,-,-3.125,39,5.80150952,3.28999996,-,0.63499999,3.52941179,23.13725471,-12.5,12.72500038
Fri Jul 24 18:50:34 GMT+05:00 2026,24-Jul-2026 18:50:34.602,74.31171871,31.6095946,22.8700008392334,4.633481979370117,167.73748779296875,272.79998779296875,0.78753775,3.85573459,9.50339413,0.06751996,31.37254906,14.06866059,100,-19.53125,88,20,1657,-,0,-,-3.125,39,5.80150952,3.28999996,-,0.63499999,15.29411793,14.11764717,-13,13.30000019
Fri Jul 24 18:50:35 GMT+05:00 2026,24-Jul-2026 18:50:35.602,74.31147738,31.6096055,22.65999984741211,4.304633140563965,168.8433837890625,273.0,0.01794617,3.73130774,8.58514881,-0.02677274,31.37254906,14.06866059,100,-19.53125,88,20,1657,-,1.5625,-,-3.125,39,12.90835868,18.75,-,0.63499999,15.29411793,14.11764717,-13,13.30000019
Fri Jul 24 18:50:36 GMT+05:00 2026,24-Jul-2026 18:50:36.602,74.31124671,31.60961781,22.780000686645508,3.9041452407836914,168.6453857421875,273.6000061035156,-0.06580263,3.67507648,8.7338028,-0.01507246,31.37254906,14.06866059,100,0,88,20,1657,-,1.5625,-,0,39,12.90835868,18.75,-,0.74000001,15.29411793,14.11764717,17,12.77499962
Fri Jul 24 18:50:37 GMT+05:00 2026,24-Jul-2026 18:50:37.602,74.31099951,31.60963441,22.979999542236328,3.7900924682617188,169.22052001953125,274.3999938964844,-0.06699903,3.83180642,8.42004395,-0.03796417,31.37254906,14.06866059,100,0,88,100,1685,-,1.5625,-,0,39,13.05339642,18.75,-,0.74000001,21.1764698,14.11764717,17,12.77499962
Fri Jul 24 18:50:38 GMT+05:00 2026,24-Jul-2026 18:50:38.602,74.31076121,31.60965382,23.030000686645508,4.0119500160217285,169.2879638671875,274.70001220703125,0.22372891,4.31425905,7.95912647,-0.05786353,31.37254906,14.06866059,34.50980377,0,88,100,1685,-,-0.78125,-,-0.78125,39,13.05339642,18.75,-,0.67500001,23.13725471,14.11764717,14.5,12.77499962
Fri Jul 24 18:50:39 GMT+05:00 2026,24-Jul-2026 18:50:39.602,74.3105043,31.60968117,23.520000457763672,4.439329624176025,167.8050537109375,274.5,-0.77557361,3.87966275,8.12662411,-0.05963957,31.37254906,14.06866059,34.50980377,0,87,100,1701,-,-0.78125,-,-0.78125,39,13.05339642,20.81999969,-,0.67500001,23.13725471,14.11764717,15,12.77499962
Fri Jul 24 18:50:40 GMT+05:00 2026,24-Jul-2026 18:50:40.602,74.31025632,31.60969074,23.559999465942383,4.766839981079102,168.2916259765625,273.20001220703125,-0.60448682,3.08105826,9.1166544,0.00189334,31.37254906,14.06866059,34.90196228,0,87,100,1701,-,-0.78125,-,-1.5625,39,13.05339642,20.81999969,-,0.66000003,22.74509811,28.62745094,15,12.77499962
Fri Jul 24 18:50:41 GMT+05:00 2026,24-Jul-2026 18:50:41.603,74.30999652,31.60970598,23.780000686645508,4.33113956451416,168.0953369140625,272.3999938964844,-0.65952176,3.78275347,9.49143028,0.0627026,31.37254906,14.06866059,34.90196228,0,87,100,1726,-,-0.78125,-,-1.5625,39,13.05339642,20.81999969,-,0.64999998,22.74509811,28.23529434,15.5,12.77499962
Fri Jul 24 18:50:42 GMT+05:00 2026,24-Jul-2026 18:50:42.602,74.30973366,31.60971833,24.020000457763672,4.402417182922363,167.23675537109375,272.1000061035156,-0.55543393,3.69780827,8.3949194,-0.04419607,42.35293961,14.06866059,34.90196228,0,87,100,1726,-,-0.78125,-,-1.5625,39,13.05339642,20.81999969,-,0.64999998,22.74509811,28.23529434,15.5,12.77499962
Fri Jul 24 18:50:43 GMT+05:00 2026,24-Jul-2026 18:50:43.602,74.3094804,31.60971912,24.1299991607666,4.423824310302734,168.0758056640625,272.5,-1.01994061,3.62931371,9.36102104,0.04770797,42.35293961,14.06866059,34.90196228,0,87,100,1726,-,-2.34375,-,-2.34375,39,13.05339642,20.81999969,-,0.63,22.74509811,28.23529434,15.5,12.17500019
Fri Jul 24 18:50:44 GMT+05:00 2026,24-Jul-2026 18:50:44.603,74.30923116,31.6097189,24.170000076293945,3.9496843814849854,169.36065673828125,271.70001220703125,-0.68225354,4.00887537,8.2262249,-0.04558158,42.35293961,14.06866059,34.90196228,0,87,100,1758,-,-2.34375,-,-2.34375,39,13.05339642,20.81999969,-,0.63,23.13725471,28.23529434,15.5,12.17500019
Fri Jul 24 18:50:45 GMT+05:00 2026,24-Jul-2026 18:50:45.602,74.30897721,31.60972487,24.239999771118164,3.9012858867645264,170.0404052734375,271.20001220703125,-0.76360953,3.98494697,10.36271667,0.15342778,42.35293961,14.06866059,34.90196228,0,87,100,1758,-,-2.34375,-,-2.34375,39,13.05339642,20.81999969,-,0.64499998,23.13725471,28.23529434,15.5,12.14999962
Fri Jul 24 18:50:46 GMT+05:00 2026,24-Jul-2026 18:50:46.602,74.30872444,31.60973532,24.280000686645508,3.9769628047943115,168.45660400390625,271.20001220703125,-0.17108682,3.54317212,7.89571667,-0.09863895,42.35293961,14.06866059,34.90196228,0,87,100,1758,-,-2.34375,-,-2.34375,39,13.19843416,20.81999969,-,0.64499998,22.74509811,28.23529434,15.5,12.14999962
Fri Jul 24 18:50:47 GMT+05:00 2026,24-Jul-2026 18:50:47.602,74.3084576,31.60974407,24.239999771118164,3.900247573852539,166.88861083984375,271.70001220703125,-0.45852464,3.27278328,8.79242706,-0.02350944,42.35293961,14.06866059,27.05882263,0,87,100,1758,-,-2.34375,-,-3.125,39,13.19843416,20.81999969,-,0.72500002,12.54901981,20.7843132,18.5,12.14999962
Fri Jul 24 18:50:48 GMT+05:00 2026,24-Jul-2026 18:50:48.601,74.30819251,31.60975038,24.030000686645508,3.8363969326019287,168.481201171875,272.20001220703125,-0.62841505,3.52761889,8.70628548,-0.02128577,36.47058868,14.06866059,27.05882263,0,87,87.84313965,1758,-,-4.6875,-,-3.125,39,10.58775487,20.81999969,-,0.72500002,12.54901981,20.7843132,18.5,12.14999962
Fri Jul 24 18:50:49 GMT+05:00 2026,24-Jul-2026 18:50:49.602,74.30793425,31.60976583,23.969999313354492,3.7900924682617188,168.413330078125,272.29998779296875,-0.96131653,3.62572455,9.81326485,0.08991951,36.47058868,14.06866059,27.45098114,0,87,87.84313965,1758,-,-4.6875,-,-3.90625,39,10.58775487,20.81999969,-,0.63999999,12.54901981,20.7843132,18.5,12.19999981
Fri Jul 24 18:50:50 GMT+05:00 2026,24-Jul-2026 18:50:50.601,74.30768452,31.60976995,23.700000762939453,3.7900924682617188,169.160400390625,272.1000061035156,-0.62004018,3.6089747,9.42682362,0.0498938,38.03921509,14.06866059,27.45098114,0,88,99.60784149,1712,-,-4.6875,-,-3.90625,39,10.58775487,20.81999969,-,0.63999999,14.11764717,20.7843132,18.5,12.19999981
Fri Jul 24 18:50:51 GMT+05:00 2026,24-Jul-2026 18:50:51.601,74.3074377,31.60977992,23.6200008392334,3.7900924682617188,168.602783203125,272.29998779296875,-0.44297129,3.35772848,8.22143936,-0.0746069,38.03921509,14.06866059,31.76470566,0,88,99.60784149,1712,-,-3.125,-,-3.90625,39,10.58775487,20.81999969,-,0.63999999,14.11764717,20.7843132,23,12.07499981
Fri Jul 24 18:50:52 GMT+05:00 2026,24-Jul-2026 18:50:52.602,74.30718656,31.60979229,23.670000076293945,3.7900924682617188,168.97900390625,272.5,-0.55663037,3.6631124,8.78883743,-0.00873512,38.03921509,14.06866059,31.76470566,0,88,99.60784149,1696,-,-3.125,-,-3.90625,39,10.58775487,17.21999931,-,0.63999999,15.68627453,20.7843132,23,12.07499981
Fri Jul 24 18:50:53 GMT+05:00 2026,24-Jul-2026 18:50:53.602,74.30693528,31.60979931,23.450000762939453,9.935046195983887,171.3231201171875,272.8999938964844,-1.14556384,3.62931371,9.22552776,0.03629953,38.03921509,14.06866059,31.76470566,0,88,100,1696,-,-3.125,-,-3.90625,39,10.58775487,17.21999931,-,0.63999999,15.68627453,20.3921566,23,12.17500019
Fri Jul 24 18:50:54 GMT+05:00 2026,24-Jul-2026 18:50:54.602,74.30668824,31.60981287,23.479999542236328,9.935046195983887,171.65185546875,272.8999938964844,-0.86799639,3.73848629,9.1166544,0.0273146,38.03921509,14.06866059,22.35294151,0,88,100,1696,-,-3.125,-,-3.90625,39,9.86256618,13.53999996,-,0.63999999,11.37254906,20.3921566,23,12.17500019
Fri Jul 24 18:50:55 GMT+05:00 2026,24-Jul-2026 18:50:55.602,74.30644311,31.60981659,23.34000015258789,9.935046195983887,173.0438232421875,272.0,-0.3999005,3.51206541,9.4686985,0.04927176,38.03921509,14.06866059,20.3921566,0,88,100,1696,-,-4.6875,-,-3.90625,39,9.86256618,13.53999996,-,0.63999999,11.37254906,20.3921566,23,12.125
Fri Jul 24 18:50:56 GMT+05:00 2026,24-Jul-2026 18:50:56.602,74.30620545,31.60982157,23.149999618530273,9.935046195983887,173.2803955078125,272.3999938964844,-1.34057891,3.80428886,9.62303543,0.08262914,38.03921509,14.06866059,20.3921566,0,88,100,1671,-,-4.6875,-,-3.90625,39,10.2976794,14.13000011,-,0.63999999,11.76470566,20.3921566,23,12.125
Fri Jul 24 18:50:57 GMT+05:00 2026,24-Jul-2026 18:50:57.602,74.30596165,31.60982756,23.170000076293945,10.281615257263184,174.43365478515625,272.3999938964844,0.56380886,4.21376085,8.97188854,0.03104526,38.03921509,14.06866059,20.3921566,0,88,86.66666412,1671,-,-3.90625,-,-3.90625,39,10.2976794,14.13000011,-,0.64499998,11.76470566,20.3921566,23,12.125
Fri Jul 24 18:50:58 GMT+05:00 2026,24-Jul-2026 18:50:58.602,74.30572277,31.60982755,23.0,10.116395950317383,174.72186279296875,267.79998779296875,0.45972106,3.77677155,8.85942554,0.00185663,36.86274338,14.06866059,20.3921566,1.5625,88,86.66666412,1676,-,-3.90625,-,-3.90625,39,11.02286809,14.13000011,-,0.64499998,12.94117641,20.3921566,23,12.125
Fri Jul 24 18:50:59 GMT+05:00 2026,24-Jul-2026 18:50:59.601,74.30548125,31.60981836,23.260000228881836,9.99358081817627,175.8126220703125,264.70001220703125,-0.57338011,4.53439903,9.95474052,0.13559836,36.86274338,14.06866059,28.62745094,1.5625,88,90.19607544,1676,-,-3.90625,-,-3.90625,39,11.02286809,14.13000011,-,0.64499998,12.94117641,21.1764698,25,12.125
Fri Jul 24 18:51:00 GMT+05:00 2026,24-Jul-2026 18:51:00.601,74.30525683,31.6098069,22.309999465942383,10.128029823303223,175.4150390625,262.20001220703125,-1.19700956,4.26161718,9.36819935,0.07520181,36.86274338,14.06866059,28.62745094,1.5625,88,90.19607544,1683,-,-3.90625,-,-3.90625,39,10.87783035,15.26000023,-,0.64499998,12.94117641,21.1764698,25,12.125
Fri Jul 24 18:51:01 GMT+05:00 2026,24-Jul-2026 18:51:01.601,74.30501655,31.60977851,22.920000076293945,10.24899673461914,175.6383056640625,259.5,-1.30109727,4.32502699,8.81396198,0.02855843,36.86274338,14.06866059,28.23529434,1.5625,88,90.19607544,1683,-,-3.90625,-,-3.90625,39,10.87783035,15.26000023,-,0.64999998,12.94117641,21.1764698,25,12.17500019
Fri Jul 24 18:51:02 GMT+05:00 2026,24-Jul-2026 18:51:02.602,74.30479055,31.60974136,22.760000228881836,10.294485092163086,175.5587158203125,257.29998779296875,-1.31545424,3.07986188,8.3398838,-0.06487441,36.86274338,14.06866059,28.23529434,2.34375,88,91.76470947,1680,-,-3.90625,-,-3.90625,39,10.87783035,15.26000023,-,0.64999998,12.94117641,21.1764698,25,12.17500019
Fri Jul 24 18:51:03 GMT+05:00 2026,24-Jul-2026 18:51:03.602,74.30455127,31.60969305,23.239999771118164,10.623655319213867,175.8416748046875,253.5,-0.76360953,4.89960337,10.35434151,0.18928415,36.86274338,14.06866059,28.23529434,2.34375,88,91.76470947,1680,-,-3.90625,-,-3.90625,39,10.87783035,15.26000023,-,0.64999998,12.94117641,21.1764698,27,12.10000038
Fri Jul 24 18:51:04 GMT+05:00 2026,24-Jul-2026 18:51:04.602,74.30431267,31.60962891,23.290000915527344,11.107779502868652,176.01873779296875,251.3000030517578,-0.5913263,4.33100891,9.27368355,0.06408089,36.47058868,14.06866059,28.23529434,1.5625,88,91.76470947,1714,-,-3.90625,-,-3.90625,39,10.44271714,15.26000023,-,0.64999998,12.15686321,21.1764698,27,12.10000038
Fri Jul 24 18:51:05 GMT+05:00 2026,24-Jul-2026 18:51:05.601,74.3040872,31.60954348,23.559999465942383,10.900217056274414,176.7181396484375,247.39999389648438,-0.71455663,4.04117823,8.78165913,0.00709963,36.47058868,14.06866059,28.23529434,0,88,91.76470947,1714,-,-3.90625,-,-3.90625,39,10.44271714,15.26000023,-,0.63499999,12.54901981,21.1764698,27,12.14999962
Fri Jul 24 18:51:06 GMT+05:00 2026,24-Jul-2026 18:51:06.602,74.30384323,31.60946617,24.059999465942383,10.903227806091309,177.4522705078125,245.0,-0.5805586,4.06989241,9.03410149,0.03077632,36.47058868,14.06866059,28.23529434,0,88,91.76470947,1753,-,-3.125,-,-3.90625,39,10.2976794,15.26000023,-,0.63499999,12.54901981,21.1764698,26.5,12.14999962
Fri Jul 24 18:51:07 GMT+05:00 2026,24-Jul-2026 18:51:07.602,74.30359413,31.60940188,24.059999465942383,10.866044998168945,175.5560302734375,242.3000030517578,-0.46809593,4.01007175,9.07477951,0.03147107,36.07843018,14.06866059,24.70588303,3.125,88,91.76470947,1753,-,-3.125,-,-3.90625,39,10.2976794,15.26000023,-,0.63499999,11.76470566,21.1764698,26.5,12.125
Fri Jul 24 18:51:08 GMT+05:00 2026,24-Jul-2026 18:51:08.601,74.30337153,31.60929323,24.489999771118164,10.734437942504883,175.3287353515625,239.39999389648438,-0.4848457,3.93230486,9.00299549,0.02167684,36.07843018,14.06866059,24.70588303,3.125,88,79.21568298,1763,-,-3.125,-,-3.90625,39,10.2976794,13.88000011,-,0.63499999,11.76470566,21.1764698,26.5,12.125
Fri Jul 24 18:51:09 GMT+05:00 2026,24-Jul-2026 18:51:09.602,74.30315666,31.60919204,24.229999542236328,10.50654411315918,174.80615234375,237.3000030517578,-0.93738824,4.16799784,9.73310566,0.10252744,36.07843018,14.06866059,24.70588303,-2.34375,88,79.21568298,1763,-,-3.125,-,-3.90625,39,10.2976794,13.88000011,-,0.64499998,11.37254906,20,26.5,12.125
Fri Jul 24 18:51:10 GMT+05:00 2026,24-Jul-2026 18:51:10.602,74.30293781,31.60907959,24.3799991607666,10.405264854431152,173.76953125,233.8000030517578,-1.24965167,4.16560507,10.1772728,0.14719111,36.07843018,14.06866059,24.70588303,-2.34375,88,78.8235321,1785,-,-3.90625,-,-3.90625,39,9.86256618,13.88000011,-,0.64499998,11.37254906,20,26.5,12.125
Fri Jul 24 18:51:11 GMT+05:00 2026,24-Jul-2026 18:51:11.601,74.30272582,31.60894043,24.6299991607666,10.537004470825195,174.81396484375,231.3000030517578,0.00358923,3.41037059,8.32791996,-0.06365442,36.07843018,14.06866059,20,-2.34375,88,78.8235321,1785,-,-3.90625,-,-3.90625,39,9.86256618,13.88000011,-,0.64499998,11.37254906,20,29,12.17500019
Fri Jul 24 18:51:12 GMT+05:00 2026,24-Jul-2026 18:51:12.601,74.30252823,31.60881411,24.510000228881836,11.009051322937012,173.601318359375,229.6999969482422,-1.10129666,4.40159702,9.15135002,0.060224,35.29411697,14.06866059,20,-2.34375,88,72.54901886,1808,-,-3.90625,-,-3.90625,39,8.99233976,13.88000011,-,0.64499998,10.5882349,20,29,12.17500019
Fri Jul 24 18:51:13 GMT+05:00 2026,24-Jul-2026 18:51:13.603,74.30233058,31.6086644,25.15999984741211,11.036195755004883,172.78729248046875,226.39999389648438,-0.43818563,3.93709064,9.04247665,0.02533394,35.29411697,14.06866059,20,-7.8125,88,72.54901886,1808,-,-3.90625,-,-10.9375,39,8.99233976,13.88000011,-,0.77499998,13.33333302,21.56862831,24,12.07499981
Fri Jul 24 18:51:14 GMT+05:00 2026,24-Jul-2026 18:51:14.602,74.30214554,31.60850876,25.1200008392334,11.266033172607422,172.5126953125,224.1999969482422,-1.16829562,4.16081953,10.1844511,0.14677471,35.29411697,14.06866059,20,-7.8125,88,88.62744904,1851,-,0.78125,-,-10.9375,39,8.99233976,16.03000069,-,0.77499998,13.33333302,21.56862831,24,12.07499981
Fri Jul 24 18:51:15 GMT+05:00 2026,24-Jul-2026 18:51:15.602,74.30195145,31.60835866,25.15999984741211,11.794986724853516,171.5003662109375,223.0,2.96500635,4.98694134,6.2114687,-0.11457807,35.29411697,14.06866059,30.19607925,-7.8125,88,88.62744904,1851,-,0.78125,-,-10.9375,39,8.99233976,16.03000069,-,0.77499998,13.72549057,21.56862831,26.5,12.125
Fri Jul 24 18:51:16 GMT+05:00 2026,24-Jul-2026 18:51:16.602,74.30181096,31.60813478,25.8700008392334,10.354516983032227,170.53216552734375,220.39999389648438,11.62702465,4.15005159,4.02562523,0.34267312,35.29411697,14.06866059,30.19607925,-7.8125,88,81.5686264,1851,-,0.78125,-,-10.9375,39,10.58775487,16.62999916,-,0.77499998,13.72549057,21.56862831,26.5,12.125
Fri Jul 24 18:51:17 GMT+05:00 2026,24-Jul-2026 18:51:17.602,74.30161551,31.60792637,26.940000534057617,9.935046195983887,171.40081787109375,216.10000610351562,10.60588741,4.63250446,4.76650286,0.29489893,35.29411697,14.06866059,30.19607925,-7.8125,88,81.5686264,1851,-,0.78125,-,-3.90625,39,10.58775487,16.62999916,-,0.63499999,10.98039246,21.1764698,28,12.14999962
